word,predictor,coefficient,p_val,warnings_m1,warnings_m2
jacket,avgmonth_tmp,-0.3155281977686273,1.1551960394748005e-5,,
haul,avgmonth_tmp,-0.3143175595442678,2.1315524228719738e-5,,
supper,avgmonth_tmp,-0.3088994537915504,6.334165694619391e-6,,
train,avgmonth_tmp,-0.3088983181481242,1.7584038626414594e-7,,
lamb,avgmonth_tmp,-0.29964649433848484,3.3314800438408974e-6,,
buck,avgmonth_tmp,-0.298973917745674,2.5055164192444668e-5,,
fabric,avgmonth_tmp,-0.2988143887047135,8.089813894406568e-4,,
hare,avgmonth_tmp,-0.29859561933681583,2.8821071838930145e-4,,
weather,avgmonth_tmp,-0.29650872969196623,1.4532989263490669e-9,,
slope,avgmonth_tmp,-0.2964472098957624,2.8925967973847973e-7,,
wheat,avgmonth_tmp,-0.2963428134199497,8.016432164393714e-6,,
marsh,avgmonth_tmp,-0.29252906010759644,3.132178481917389e-6,,
team,avgmonth_tmp,-0.2923826891661415,3.3969563444759084e-5,,
skim,avgmonth_tmp,-0.2869189431296158,7.543728854287094e-6,,
draft,avgmonth_tmp,-0.2848072496864262,8.645389368303785e-6,,
record,avgmonth_tmp,-0.2836828003975082,1.931923210382949e-6,,
translation,avgmonth_tmp,-0.28365210519895634,2.6606400831811647e-5,,
pear,avgmonth_tmp,-0.2832435844567545,2.613356266738129e-4,,
program,avgmonth_tmp,-0.2822523030365112,4.512336382254972e-4,,
pilot,avgmonth_tmp,-0.28212966389634664,3.0055640667849792e-5,,
mood,avgmonth_tmp,-0.2814278961742842,3.315230468940829e-5,,
grease,avgmonth_tmp,-0.280719696514819,4.0274109538141954e-7,,
clip,avgmonth_tmp,-0.2799708871039252,1.2421784405532246e-5,,
notch,avgmonth_tmp,-0.27916636125491784,1.8980577092201836e-4,,
pail,avgmonth_tmp,-0.27687775755883737,8.399855474435074e-6,,
goose,avgmonth_tmp,-0.2767174612316859,7.576625261812069e-7,,
flint,avgmonth_tmp,-0.2765495845995597,7.234614994116361e-5,,
pop,avgmonth_tmp,-0.2756336039040158,4.4712454235753705e-4,,
century,avgmonth_tmp,-0.2751136058073784,4.734672349817853e-4,,
slide,avgmonth_tmp,-0.27343122022168165,1.1359450015815904e-7,,
dinner,avgmonth_tmp,-0.2732998754545117,1.5895572333558225e-4,,
howl,avgmonth_tmp,-0.2731562197721422,1.8229182002086563e-9,,
drift,avgmonth_tmp,-0.27271515398571694,8.86622343988227e-5,,
runner,avgmonth_tmp,-0.2712495186944633,2.518525406049169e-6,,
ravine,avgmonth_tmp,-0.2690454270370348,3.4012398660151615e-4,,
possibility,avgmonth_tmp,-0.26847625981645185,1.586952051761826e-6,,
rifle,avgmonth_tmp,-0.26831594540778103,8.330973648588295e-5,,
trot,avgmonth_tmp,-0.2682031274694035,3.27187959666142e-4,,
groove,avgmonth_tmp,-0.26465299773161777,2.8059525669834898e-5,,
newspaper,avgmonth_tmp,-0.26362580552006193,0.0034081705716062557,,
fort,avgmonth_tmp,-0.26313665050791557,0.0025251504959165846,,
hedge,avgmonth_tmp,-0.2628730077857853,0.0015824426951307892,,
pasture,avgmonth_tmp,-0.2628233708410447,1.6084973348534705e-4,,
loaf,avgmonth_tmp,-0.26214536740730354,1.1742452792549852e-5,,
manuscript,avgmonth_tmp,-0.2618935266600825,4.1874870913701477e-4,,
crackle,avgmonth_tmp,-0.26175932256269635,5.564888016742353e-4,,
card,avgmonth_tmp,-0.2589471622644588,4.484566260313979e-4,,
monster,avgmonth_tmp,-0.25878985391545145,3.5732087816021174e-5,,
window,avgmonth_tmp,-0.2581679433358411,3.5875330636707144e-9,,
stress,avgmonth_tmp,-0.25676163491421616,0.0026757948891875136,,
mountain,avgmonth_tmp,-0.2562528352620349,1.2420787614872784e-6,,
rake,avgmonth_tmp,-0.2537740036062406,6.691546867965052e-7,,
folk,avgmonth_tmp,-0.25150350729740195,8.722051836641972e-4,,
tent,avgmonth_tmp,-0.25065263670996074,7.334232272458373e-5,,
entry,avgmonth_tmp,-0.2503293678232975,0.008175195878901463,,
tea,avgmonth_tmp,-0.24990637855810638,3.038505173802808e-5,,
rabbit,avgmonth_tmp,-0.2492512705308424,9.431126509521603e-4,,
spring,avgmonth_tmp,-0.2485819608119008,5.630909944474276e-13,,
legend,avgmonth_tmp,-0.2464049466849044,7.960609807435129e-5,,
equipment,avgmonth_tmp,-0.24575957473567814,0.0017748872606658714,,
cone,avgmonth_tmp,-0.2447566926837088,5.306999863940326e-5,,
sheep,avgmonth_tmp,-0.24378162298862646,7.558001704804346e-6,,
cape,avgmonth_tmp,-0.24240022819901844,0.0013186265410276966,,
flap,avgmonth_tmp,-0.24039003482416177,2.1764383579004737e-6,,
text,avgmonth_tmp,-0.24035719995785693,0.006468551366823009,,
switch,avgmonth_tmp,-0.23933492730539155,4.8146462048261444e-5,,
accent,avgmonth_tmp,-0.23783336381300038,8.213282980002639e-4,,
culture,avgmonth_tmp,-0.23632633815982093,2.7457743036825822e-5,,
bay,avgmonth_tmp,-0.23613645608047173,0.0035864613591863295,,
version,avgmonth_tmp,-0.23596311163246395,5.057241119965616e-4,,
muzzle,avgmonth_tmp,-0.23550112199299666,5.4348452739670354e-5,,
barn,avgmonth_tmp,-0.23311877766173414,0.0017536846027084068,,
shovel,avgmonth_tmp,-0.23171483533667853,3.104863309607809e-5,,
sleeve,avgmonth_tmp,-0.23154887786625347,1.5653293613482994e-4,,
document,avgmonth_tmp,-0.22934305786813697,0.003906484705265834,,
lever,avgmonth_tmp,-0.22911639476559686,8.14801947545756e-4,,
brook,avgmonth_tmp,-0.228811788346538,9.363584359405361e-4,,
hop,avgmonth_tmp,-0.22830245756122608,2.417964985999705e-4,,
candy,avgmonth_tmp,-0.2281197023499789,0.017702904559446803,,
yarn,avgmonth_tmp,-0.2270620136061266,0.0014859424694738457,,
fork,avgmonth_tmp,-0.2270507030274241,8.564112433535872e-7,,
creek,avgmonth_tmp,-0.22477198451378697,0.02673843003399007,,
strap,avgmonth_tmp,-0.22370912962369371,7.756252142832886e-5,,
collar,avgmonth_tmp,-0.22348420056677598,1.669068735137958e-5,,
button,avgmonth_tmp,-0.2231581535022748,5.913949172167725e-6,,
mill,avgmonth_tmp,-0.22215665474941632,4.952676848432153e-4,,
reserve,avgmonth_tmp,-0.2213415247071198,5.823021206067085e-4,,
calendar,avgmonth_tmp,-0.2206081875999886,0.007294746319836971,,
fling,avgmonth_tmp,-0.22045994548060174,0.0015491534731435247,,
professor,avgmonth_tmp,-0.22032662750860305,0.001515096359709288,,
sketch,avgmonth_tmp,-0.22016786471262775,0.00222715354699023,,
fog,avgmonth_tmp,-0.2198758109394964,7.021467171776619e-7,,
institution,avgmonth_tmp,-0.21976650191219474,0.0021235656871929983,,
population,avgmonth_tmp,-0.21965318182134158,0.0039466077512547255,,
horse,avgmonth_tmp,-0.21908011759668347,6.269507079290121e-4,,
plow,avgmonth_tmp,-0.21891573673051798,9.4931926157381e-4,,
prize,avgmonth_tmp,-0.2174513970001058,0.001239650206150188,,
exhaust,avgmonth_tmp,-0.21720449828572636,7.902545780125821e-4,,
broth,avgmonth_tmp,-0.21681382681574035,6.542224684327222e-4,,
plug,avgmonth_tmp,-0.21660395968825835,4.195191629285486e-4,,
tower,avgmonth_tmp,-0.21656128803762512,0.001126242548845228,,
daylight,avgmonth_tmp,-0.21640297760869046,4.751126387894984e-4,,
provision,avgmonth_tmp,-0.21552233496096618,5.035140522281868e-4,,
example,avgmonth_tmp,-0.21501961529085842,0.026371016836906905,,
braid,avgmonth_tmp,-0.21500323532668864,5.105359327929742e-4,,
rush,avgmonth_tmp,-0.21475005251538515,1.8228930985873495e-5,,
pronunciation,avgmonth_tmp,-0.21276382152112955,0.0011053952623353012,,
fox,avgmonth_tmp,-0.2116612612495741,4.8804078474212254e-4,,
edition,avgmonth_tmp,-0.21129285787288243,0.003970399082399072,,
ride,avgmonth_tmp,-0.21071248792621422,1.1915717254734556e-4,,
survey,avgmonth_tmp,-0.21006865760836788,2.904055847547242e-4,,
clothing,avgmonth_tmp,-0.2096662865318271,1.25796803706459e-4,,
library,avgmonth_tmp,-0.20908447289001683,5.486773858194186e-4,,
harbor,avgmonth_tmp,-0.20894237520942988,0.007065484803892097,,
bullet,avgmonth_tmp,-0.20796960710625784,9.991880577011635e-5,,
mess,avgmonth_tmp,-0.20745078083286597,0.00325587201446721,,
rattle,avgmonth_tmp,-0.2071891288843564,2.8507391856235546e-4,,
suspect,avgmonth_tmp,-0.2066716376906777,2.3607562631922243e-4,,
interpreter,avgmonth_tmp,-0.20604016762032443,1.4436142619823048e-4,,
flutter,avgmonth_tmp,-0.20602960950602117,0.0011548774727531035,,
coffee,avgmonth_tmp,-0.20585132258907002,0.015304534595584512,,
table,avgmonth_tmp,-0.20529490600417458,1.028917809899628e-5,,
plague,avgmonth_tmp,-0.205046654105445,0.002093271036025271,,
seam,avgmonth_tmp,-0.2048453678709906,5.238262197714193e-4,,
situation,avgmonth_tmp,-0.20462772935769027,4.360525989874747e-4,,
research,avgmonth_tmp,-0.20346093875764254,0.0033881622800373684,,
cabbage,avgmonth_tmp,-0.20276358533344158,0.001838831691765413,,
heating,avgmonth_tmp,-0.20203717784809486,0.001502046447668065,,
despair,avgmonth_tmp,-0.20203104349037937,0.0014454487471560655,,
decline,avgmonth_tmp,-0.20165045407031412,0.0028681987821800635,,
scrap,avgmonth_tmp,-0.1998684199331844,0.0018555214363052766,,
drawer,avgmonth_tmp,-0.19975394592358636,0.0034070043569404164,,
hack,avgmonth_tmp,-0.19964813733187872,0.001835472100774631,,
cap,avgmonth_tmp,-0.1992761300235702,1.5395283656793886e-5,,
defense,avgmonth_tmp,-0.19914910165954497,0.0026317772165130185,,
hall,avgmonth_tmp,-0.1981221769821259,0.008295256414543943,,
board,avgmonth_tmp,-0.19809434442511867,8.465356181744766e-5,,
candle,avgmonth_tmp,-0.19769503089139034,0.001250938917429635,,
feature,avgmonth_tmp,-0.1966757283584185,3.483864920657287e-4,,
carcass,avgmonth_tmp,-0.19654471359082895,0.0041801371978905265,,
stuff,avgmonth_tmp,-0.19637865953213268,1.2953515144069862e-4,,
stitch,avgmonth_tmp,-0.196230446149464,5.190456443611099e-4,,
range,avgmonth_tmp,-0.19596949452665974,5.639516013161015e-4,,
mare,avgmonth_tmp,-0.19591652683504845,0.027638584958091295,,
rumble,avgmonth_tmp,-0.19556763436043964,0.006240268159775565,,
page,avgmonth_tmp,-0.195346221910756,0.00042391611049210184,,
clam,avgmonth_tmp,-0.19483240758971537,0.10034944989175464,,
pant,avgmonth_tmp,-0.1943152077521355,2.652584480205633e-4,,
host,avgmonth_tmp,-0.19354359863307394,0.00133548852101013,,
data,avgmonth_tmp,-0.19337737961767096,0.016600987836834714,,
secretary,avgmonth_tmp,-0.19310939031200006,0.008859181324628883,,
appeal,avgmonth_tmp,-0.19305088346825894,0.00547158338256289,,
rate,avgmonth_tmp,-0.19229415812227285,0.011430931373629463,,
trace,avgmonth_tmp,-0.19194657891726152,1.2729009132561792e-4,,
hemp,avgmonth_tmp,-0.1915043358461792,0.022905078132878866,,
cent,avgmonth_tmp,-0.1914031480111532,0.018348126825242908,,
crust,avgmonth_tmp,-0.19081690391712497,5.503890925609642e-4,,
circumstance,avgmonth_tmp,-0.1907767690318632,0.0026387746192919207,,
clot,avgmonth_tmp,-0.1904082938935365,0.003704573366569571,,
objective,avgmonth_tmp,-0.19024222246434425,0.029232044454257384,,
blanket,avgmonth_tmp,-0.19023386643667176,0.0023466821476830877,,
craft,avgmonth_tmp,-0.1894979880200146,0.00530387641430339,,
development,avgmonth_tmp,-0.18838721724153226,0.0023800914245528477,,
distribution,avgmonth_tmp,-0.18787386198298672,0.0032280003889162768,,
nonsense,avgmonth_tmp,-0.18780109222533933,0.004092795727184101,,
potato,avgmonth_tmp,-0.18775574978401735,0.0034592016708936803,,
list,avgmonth_tmp,-0.1874289964807015,0.001183706238995518,,
glue,avgmonth_tmp,-0.18679788501363817,1.8080078421752022e-4,,
fund,avgmonth_tmp,-0.18658107065963603,0.022954896708100882,,
training,avgmonth_tmp,-0.18636545436568913,0.015785115817962585,,
porridge,avgmonth_tmp,-0.18635564239706168,0.07376878218802649,,
farmer,avgmonth_tmp,-0.1853210024772753,0.011437306924513951,,
education,avgmonth_tmp,-0.18525931891177028,0.008033578836765892,,
crash,avgmonth_tmp,-0.18518525670578886,0.003979226025631391,,
holiday,avgmonth_tmp,-0.18497684064987105,0.0161160049085021,,
sparrow,avgmonth_tmp,-0.18495696691658767,0.0031707204731205247,,
nap,avgmonth_tmp,-0.18456336006571292,0.020871194612861004,,
volume,avgmonth_tmp,-0.18411233687237058,8.292174243427719e-4,,
sequence,avgmonth_tmp,-0.1833569747791955,0.010268933807124165,,
view,avgmonth_tmp,-0.18332213795894695,1.518296835974622e-4,,
brood,avgmonth_tmp,-0.1832558758538813,0.007921408065651734,,
van,avgmonth_tmp,-0.18317088332198841,0.10467694811863187,,
baking,avgmonth_tmp,-0.18267397801524268,0.01369443736189519,,
manure,avgmonth_tmp,-0.18256735062083154,0.003476262448487036,,
garbage,avgmonth_tmp,-0.18252958627934204,0.028550591494117546,,
scalp,avgmonth_tmp,-0.18246092575111567,0.015648793923799913,,
cream,avgmonth_tmp,-0.18234800871995527,0.0076342292688044155,,
writer,avgmonth_tmp,-0.18230225028447772,0.0060129214678104346,,
speed,avgmonth_tmp,-0.18089076678368043,4.674351170667975e-4,,
clock,avgmonth_tmp,-0.17986322191890708,0.001705347778005398,,
fuel,avgmonth_tmp,-0.17927128889493657,0.005815531500736425,,
estimate,avgmonth_tmp,-0.17919061804351152,0.0164760645015231,,
history,avgmonth_tmp,-0.17899160538303432,0.0019126272673408596,,
pocket,avgmonth_tmp,-0.1787976584426456,1.9640742219741327e-4,,
choice,avgmonth_tmp,-0.1784741839520478,6.245760634350018e-5,,
machine,avgmonth_tmp,-0.1775607833477306,0.006214360528396668,,
definition,avgmonth_tmp,-0.17704951683971165,0.020881316159793,,
print,avgmonth_tmp,-0.17690120385741023,9.45074809037809e-4,,
reprimand,avgmonth_tmp,-0.17684916517424665,0.011427589849404401,,
hurry,avgmonth_tmp,-0.17661088161516394,6.720093776144737e-6,,
printing,avgmonth_tmp,-0.17642049960026943,0.013063749046040204,,
hail,avgmonth_tmp,-0.17631134582176136,8.971585684921779e-5,,
clerk,avgmonth_tmp,-0.1756054526234446,0.006159293409917602,,
talk,avgmonth_tmp,-0.175450495055301,0.012187179997498439,,
handkerchief,avgmonth_tmp,-0.17482548302111647,4.4738389094102244e-4,,
shoe,avgmonth_tmp,-0.17420753461980473,1.0244949733725307e-4,,
spill,avgmonth_tmp,-0.17395457460299607,9.002590937256786e-4,,
hearth,avgmonth_tmp,-0.17380335289855578,0.032603921777060806,,
bread,avgmonth_tmp,-0.17377038345741544,2.56686544851808e-4,,
beef,avgmonth_tmp,-0.17361613580908933,0.0019097439559472326,,
vote,avgmonth_tmp,-0.1729323016373601,0.05965232716650757,,
dough,avgmonth_tmp,-0.17281698782778973,0.005687024660576228,,
conscience,avgmonth_tmp,-0.17274595496025377,0.018944240429864524,,
barrier,avgmonth_tmp,-0.17254276258786816,0.061674715050777255,,
ham,avgmonth_tmp,-0.17222291306198123,0.06511827997333047,,
punch,avgmonth_tmp,-0.1721721574186173,0.007202393244472144,,
knob,avgmonth_tmp,-0.17197719718337173,0.0030388144634304554,,
university,avgmonth_tmp,-0.17194247502888935,0.014826457528723391,,
sucker,avgmonth_tmp,-0.1716896962246264,0.03333171368320191,,
sparkle,avgmonth_tmp,-0.1716742185639578,0.009880838475284674,,
birthday,avgmonth_tmp,-0.17150220160445673,0.021582228870287844,,
rebel,avgmonth_tmp,-0.1711747464512145,0.024441615314307323,,
reader,avgmonth_tmp,-0.1709513438016371,0.0056992270410243925,,
contribution,avgmonth_tmp,-0.17068946630569284,0.0016093228968743153,,
formation,avgmonth_tmp,-0.16955506255080463,0.0049367993389792374,,
proof,avgmonth_tmp,-0.16944540374356126,0.0058900561401523605,,
saddle,avgmonth_tmp,-0.16910741235734955,0.010082941706268946,,
track,avgmonth_tmp,-0.1685402400824603,5.452026117605174e-4,,
biscuit,avgmonth_tmp,-0.16783868390855586,0.005610232489549743,,
pin,avgmonth_tmp,-0.1669709122895345,0.002178679796168743,,
bump,avgmonth_tmp,-0.16645686829676687,0.010592734727541596,,
gossip,avgmonth_tmp,-0.16631903963043582,0.00178737513718924,,
project,avgmonth_tmp,-0.16619883558760126,1.7362415207314394e-4,,
tow,avgmonth_tmp,-0.16609168396029048,0.04106428816968878,,
radio,avgmonth_tmp,-0.16588819739548055,0.06614646209128928,,
pace,avgmonth_tmp,-0.16563999875248367,0.004486421919552091,,
crumb,avgmonth_tmp,-0.16524759786022236,0.006150987605730204,,
student,avgmonth_tmp,-0.16482457596147163,0.01367054833753877,,
summit,avgmonth_tmp,-0.16382358383491935,0.007039668040465643,,
column,avgmonth_tmp,-0.16358982679005413,0.006072794206735774,,
majority,avgmonth_tmp,-0.16307701410331762,0.0030031672625467293,,
peak,avgmonth_tmp,-0.1627946868124369,0.001245158276009647,,
tug,avgmonth_tmp,-0.16265033843984833,0.028985947909807446,,
nun,avgmonth_tmp,-0.16260574586684864,0.052522567785660224,,
sample,avgmonth_tmp,-0.16246763365390357,0.009459276249862146,,
eagle,avgmonth_tmp,-0.16168318603594323,0.001773768202909876,,
transport,avgmonth_tmp,-0.1614943663771192,0.014352601489516828,,
idiot,avgmonth_tmp,-0.1610218669387192,0.03318469681632452,,
model,avgmonth_tmp,-0.160993208460453,0.015763254015667996,,
dash,avgmonth_tmp,-0.16066740408718697,0.01717653304053458,,
den,avgmonth_tmp,-0.16059976878398238,0.06466154023908496,,
dialect,avgmonth_tmp,-0.16019495873726025,0.04825546038163178,,
splash,avgmonth_tmp,-0.1596920283281458,0.007379328753621825,,
variation,avgmonth_tmp,-0.15923906565659451,0.038733312102641804,,
counter,avgmonth_tmp,-0.15920847927835424,0.023188933830960604,,
travel,avgmonth_tmp,-0.1589812862526311,1.2145812901094605e-4,,
brow,avgmonth_tmp,-0.15888544505813104,0.006372555089796888,,
film,avgmonth_tmp,-0.15850705947142063,0.07290732389510156,,
vocabulary,avgmonth_tmp,-0.15834444641998782,0.037365411460427746,,
stride,avgmonth_tmp,-0.15820036120331435,0.021824693833416557,,
trigger,avgmonth_tmp,-0.1576848683961176,0.02706099221794446,,
ore,avgmonth_tmp,-0.15702103287752467,0.14639042250006945,,
paw,avgmonth_tmp,-0.15686852254028513,0.006337839658933512,,
flight,avgmonth_tmp,-0.156443581784258,0.0029424738156061405,,
chill,avgmonth_tmp,-0.15634134995639892,0.009891710418478174,,
jug,avgmonth_tmp,-0.15610181471725706,0.025729450833438125,,
organization,avgmonth_tmp,-0.15574850107648022,0.08080759058577137,,
gas,avgmonth_tmp,-0.1552840160461057,0.05080196200302688,,
drill,avgmonth_tmp,-0.15463697648269975,0.0036987409361070134,,
selection,avgmonth_tmp,-0.15456468096172526,0.005775398897728488,,
bracket,avgmonth_tmp,-0.1541654138149913,0.011144020200071637,,
comment,avgmonth_tmp,-0.15405038201625376,0.014163403482301317,,
stew,avgmonth_tmp,-0.15401854615039962,0.050964353200478915,,
file,avgmonth_tmp,-0.15398433355599464,8.675130989805791e-4,,
minister,avgmonth_tmp,-0.15370762526235082,0.04788331674317183,,
maid,avgmonth_tmp,-0.153407181090151,0.035223562441650404,,
hardship,avgmonth_tmp,-0.15338985574400926,0.038441157716187835,,
tendency,avgmonth_tmp,-0.15325697296356397,0.029384511486608093,,
puppy,avgmonth_tmp,-0.15273983522460333,0.027932994771517113,,
mask,avgmonth_tmp,-0.15261225428835878,0.05257003719408494,,
vowel,avgmonth_tmp,-0.15258831799279063,0.06993039333204566,,
ton,avgmonth_tmp,-0.1525653194822563,0.12587126470912982,,
haste,avgmonth_tmp,-0.15223644453820973,0.02535575230189027,,
stair,avgmonth_tmp,-0.152105556247807,0.008143097855737047,,
painting,avgmonth_tmp,-0.15180904787922112,0.035352594691844895,,
report,avgmonth_tmp,-0.15175603298239645,8.379693995752722e-4,,
tape,avgmonth_tmp,-0.1516388394784788,0.01746739615017743,,
score,avgmonth_tmp,-0.15160112452054886,0.04254249246243013,,
struggle,avgmonth_tmp,-0.15150283953037416,0.007613476982296662,,
tub,avgmonth_tmp,-0.1513114787772175,0.02913586454363046,,
tangle,avgmonth_tmp,-0.1509542580134986,0.02786079023251932,,
rock,avgmonth_tmp,-0.1509028629622693,6.018097122676634e-4,,
store,avgmonth_tmp,-0.15088792695858583,4.5367640786558425e-7,,
bargain,avgmonth_tmp,-0.15081751193496587,0.0393332212783077,,
torment,avgmonth_tmp,-0.1507309631115954,0.055256936033042214,,
attempt,avgmonth_tmp,-0.1504835923077666,4.7993376337514656e-4,,
swimming,avgmonth_tmp,-0.1504119081677021,0.0041626869493847085,,
curl,avgmonth_tmp,-0.1503573010059313,0.0012570202028169837,,
remark,avgmonth_tmp,-0.15031404285859332,0.038780285142771334,,
stature,avgmonth_tmp,-0.15015248152757146,0.022614332242412168,,
index,avgmonth_tmp,-0.14985769757750733,0.02783257430702966,,
puff,avgmonth_tmp,-0.14981708147751877,0.005335176555068022,,
jet,avgmonth_tmp,-0.14977712672844043,0.03802144855129785,,
apple,avgmonth_tmp,-0.14937497931172009,0.001593507510293829,,
issue,avgmonth_tmp,-0.14936692569923438,0.009362729396163868,,
bandage,avgmonth_tmp,-0.14905758658674814,3.5601411679771065e-4,,
route,avgmonth_tmp,-0.14898553863085492,0.0022210776820470787,,
waterfall,avgmonth_tmp,-0.14827510320807738,0.01016167647247113,,
porch,avgmonth_tmp,-0.14716310332421315,0.04222018251766661,,
shepherd,avgmonth_tmp,-0.1465956387025208,0.023320814704701633,,
map,avgmonth_tmp,-0.1465279582289573,0.034496741354989244,,
dent,avgmonth_tmp,-0.1465160111082558,0.044914903044902726,,
steam,avgmonth_tmp,-0.14629246921681524,0.001085005085104201,,
comparison,avgmonth_tmp,-0.14584277049913827,0.014398341986182542,,
butcher,avgmonth_tmp,-0.14556779432430697,0.005435590454518808,,
butter,avgmonth_tmp,-0.14536332696261295,0.012838757195385325,,
pill,avgmonth_tmp,-0.1447808118740123,0.017838998299782877,,
copy,avgmonth_tmp,-0.1445974517678399,0.003069431524803412,,
chop,avgmonth_tmp,-0.1445791631142223,0.005096492148357365,,
landing,avgmonth_tmp,-0.1445006626513497,0.04492593411121317,,
pork,avgmonth_tmp,-0.14431293007768878,0.09867599443658999,,
shelf,avgmonth_tmp,-0.14422647124470891,0.006413235726668611,,
syllable,avgmonth_tmp,-0.14417476409528057,0.07165355357651668,,
wit,avgmonth_tmp,-0.14368987944734687,0.048653308826086344,,
risk,avgmonth_tmp,-0.1433139233809598,0.054043185823113654,,
mule,avgmonth_tmp,-0.14299883348691372,0.07077869137196757,,
sack,avgmonth_tmp,-0.14250157536860653,0.003981119889708443,,
smack,avgmonth_tmp,-0.14206762920161284,0.07862840209920839,,
hammer,avgmonth_tmp,-0.141909786728762,2.840158936590013e-4,,
suit,avgmonth_tmp,-0.14160191308716052,0.011644006586076908,,
limp,avgmonth_tmp,-0.14159186674008645,0.004623949329722286,,
material,avgmonth_tmp,-0.14140734415135509,0.0019489476517946934,,
circle,avgmonth_tmp,-0.14138691203773135,0.0010026371645669174,,
china,avgmonth_tmp,-0.1411331846752366,0.11657032034070124,,
job,avgmonth_tmp,-0.140864065127008,0.02089024258938082,,
shore,avgmonth_tmp,-0.14078922503061414,0.013610324934964734,,
occurrence,avgmonth_tmp,-0.14076630831507778,0.06540365230614542,,
council,avgmonth_tmp,-0.1399850317528528,0.01984609621527124,,
brace,avgmonth_tmp,-0.13967798039282678,0.032752401536599356,,
bridge,avgmonth_tmp,-0.1395805492170016,5.444661841243686e-4,,
kit,avgmonth_tmp,-0.13935193034201634,0.15283290448437092,,
