distance,langname_a,langname_b,title_a,imprint_a,year_a,title_b,imprint_b,year_b,id_a,id_b,glottocode_a,glottocode_b
30.588183854419427,German,German,"Dictionary of German and English, English and German / by Max Bellows.","H. Holt, [1915?]",1915,"Flügel-Schmidt-Tanger, a dictionary of the English and German languages : for home and school : with special reference to Dr. Felix Flügel's Universal English-German and German-English dictionary / edited by Im. Schmidt and G. Tanger.","Lemcke & Buechner, 1897.",1897,uc1.b000852610,nyp.33433081965349,stan1295,stan1295
30.588183854419427,German,German,"Flügel-Schmidt-Tanger, a dictionary of the English and German languages : for home and school : with special reference to Dr. Felix Flügel's Universal English-German and German-English dictionary / edited by Im. Schmidt and G. Tanger.","Lemcke & Buechner, 1897.",1897,"Dictionary of German and English, English and German / by Max Bellows.","H. Holt, [1915?]",1915,nyp.33433081965349,uc1.b000852610,stan1295,stan1295
30.610114591380224,German,German,A pocket-dictionary of the English and German languages.,"Langenscheidt, 1911.",1911,A dictionary of the German and English languages; abridged from the author's larger work for the use of learners. In two parts: I. German and English.--II. English and German.,"Appleton, 1875.",1875,uiuo.ark:/13960/t09w5gt4x,uc1.aa0003513652,stan1295,stan1295
30.610114591380224,German,German,A dictionary of the German and English languages; abridged from the author's larger work for the use of learners. In two parts: I. German and English.--II. English and German.,"Appleton, 1875.",1875,A pocket-dictionary of the English and German languages.,"Langenscheidt, 1911.",1911,uc1.aa0003513652,uiuo.ark:/13960/t09w5gt4x,stan1295,stan1295
30.640512674202483,French,French,"The Canadian dictionary, French-English, English-French.",McClelland and Stewart [c1962],1962,Harrap's French and English dictionary / edited by Peter Collin...,"Harrap ; Prentice Hall, 1990, c1982.",1990,mdp.39015064814844,mdp.39015019820862,stan1290,stan1290
30.640512674202483,French,French,Harrap's French and English dictionary / edited by Peter Collin...,"Harrap ; Prentice Hall, 1990, c1982.",1990,"The Canadian dictionary, French-English, English-French.",McClelland and Stewart [c1962],1962,mdp.39015019820862,mdp.39015064814844,stan1290,stan1290
30.645081859157735,Bodo-Mech,Oriya,"Ajanta's learner's dictionary, English-English-Bodo : comprising explanatory illustrations with their characteristic meanings in English as well as viewed in Bodo sense, important phrases, idioms, and abbreviations etc. / compiled & edited by Bharat Basumatary.","Ajanta Prakashan, [2005?]",2005,"Students' popular dictionary; English-English-Oriya containing about 30,000 word-meanings. Compiled by Damodar Misra. Rev. by an experienced professor.",Cuttack Students' Store. [1964],1964,mdp.39015069199324,mdp.39015022928488,bodo1269,oriy1255
30.645081859157735,Oriya,Bodo-Mech,"Students' popular dictionary; English-English-Oriya containing about 30,000 word-meanings. Compiled by Damodar Misra. Rev. by an experienced professor.",Cuttack Students' Store. [1964],1964,"Ajanta's learner's dictionary, English-English-Bodo : comprising explanatory illustrations with their characteristic meanings in English as well as viewed in Bodo sense, important phrases, idioms, and abbreviations etc. / compiled & edited by Bharat Basumatary.","Ajanta Prakashan, [2005?]",2005,mdp.39015022928488,mdp.39015069199324,oriy1255,bodo1269
30.647457132067753,German,German,Taschenwörterbuch der deutschen und englischen Sprachen : mit Ausspracheregeln = Handy dictionary of the German and English languages : with rules as to pronunciation.,"D. Mckay, 1949.",1949,"Random House German-English, English-German dictionary / [editor, Anne Dahl].","Random House, c1998.",1998,uva.x000275976,mdp.39015045699645,stan1295,stan1295
30.647457132067753,German,German,"Random House German-English, English-German dictionary / [editor, Anne Dahl].","Random House, c1998.",1998,Taschenwörterbuch der deutschen und englischen Sprachen : mit Ausspracheregeln = Handy dictionary of the German and English languages : with rules as to pronunciation.,"D. Mckay, 1949.",1949,mdp.39015045699645,uva.x000275976,stan1295,stan1295
30.663385406733056,Chinese,Chinese,A Current Chinese-English dictionary = Xian dai Han Ying ci dian.,"Cosmos Books, 1978.",1978,"The Pinyin Chinese-English dictionary = Han Ying ci dian / Beijing wai guo yu xue yuan Ying yu xi ""Han Ying ci dian"" bian xie zu bian.,The Pinyin Chinese-English dictionary = 漢英詞典 ／ 北京外国語學院英語系《漢英詞典》編寫組編.","Shang wu yin shu guan, 1981, 商務印書館，1981",1981,uva.x000082550,mdp.39015034096449,mand1415,mand1415
30.663385406733056,Chinese,Chinese,"The Pinyin Chinese-English dictionary = Han Ying ci dian / Beijing wai guo yu xue yuan Ying yu xi ""Han Ying ci dian"" bian xie zu bian.,The Pinyin Chinese-English dictionary = 漢英詞典 ／ 北京外国語學院英語系《漢英詞典》編寫組編.","Shang wu yin shu guan, 1981, 商務印書館，1981",1981,A Current Chinese-English dictionary = Xian dai Han Ying ci dian.,"Cosmos Books, 1978.",1978,mdp.39015034096449,uva.x000082550,mand1415,mand1415
30.669437488372207,German,German,"The new Schöffler-Weis German and English dictionary : English -German, German-English / by Herbert Schöffler ; completely revised, greatly expanded, and fully updated by Erich Weis and Erwin Weis, in collaboration with Heinrich Mattutat ; foreword by Kenneth J. Northcott.","Follett, 1974.",1974,"Dictionary of German and English, English and German / by Max Bellows.","H. Holt, [1915?]",1915,uva.x000284322,uc1.b000852610,stan1295,stan1295
30.669437488372207,German,German,"Dictionary of German and English, English and German / by Max Bellows.","H. Holt, [1915?]",1915,"The new Schöffler-Weis German and English dictionary : English -German, German-English / by Herbert Schöffler ; completely revised, greatly expanded, and fully updated by Erich Weis and Erwin Weis, in collaboration with Heinrich Mattutat ; foreword by Kenneth J. Northcott.","Follett, 1974.",1974,uc1.b000852610,uva.x000284322,stan1295,stan1295
30.695107991648182,German,German,"The Schöffler-Weis comprehensive German and English dictionary : German-English, English-German / [Herbert Schöffler] ; completely rev. by Erwin Weis and Erich Weis.","D. McKay, 1963.",1963,"Random House German-English, English-German dictionary / [editor, Anne Dahl].","Random House, c1998.",1998,mdp.39015052569475,mdp.39015045699645,stan1295,stan1295
30.695107991648182,German,German,"Random House German-English, English-German dictionary / [editor, Anne Dahl].","Random House, c1998.",1998,"The Schöffler-Weis comprehensive German and English dictionary : German-English, English-German / [Herbert Schöffler] ; completely rev. by Erwin Weis and Erich Weis.","D. McKay, 1963.",1963,mdp.39015045699645,mdp.39015052569475,stan1295,stan1295
30.702624131563635,Spanish,Spanish,"A pronouncing dictionary of the Spanish and English languages, composed from the Spanish dictionaries of the Spanish Academy, Terreros, and Salvá, upon the basis of Seoane's edition of Neuman and Baretti, and from the English dictionaries of Webster, Worcester and Walker; with the addition of more than eight thousand words, idioms and familiar phrases, the irregularities of all the verbs, and a grammatical synopsis of both languages. In two parts I. Spanish-English.-II. English-Spanish, by Mariano Velázquez de la Cadena.","D. Appleton and Company, 1885.",1885,"A new dictionary of the Spanish and English languages : wherein the words are correctly explained, agreeably to their different meanings and a great variety of terms, relating to the arts, sciences, manufactures, merchandise, navigation, and trade, elucidated / compiled from the most valuable works of English and Spanish writers by Henry Neuman.","A. Small and H. C. Carey & I. Lea, 1823.",1823,hvd.hwsi4d,hvd.hwsi2s,stan1288,stan1288
30.702624131563635,Spanish,Spanish,"A new dictionary of the Spanish and English languages : wherein the words are correctly explained, agreeably to their different meanings and a great variety of terms, relating to the arts, sciences, manufactures, merchandise, navigation, and trade, elucidated / compiled from the most valuable works of English and Spanish writers by Henry Neuman.","A. Small and H. C. Carey & I. Lea, 1823.",1823,"A pronouncing dictionary of the Spanish and English languages, composed from the Spanish dictionaries of the Spanish Academy, Terreros, and Salvá, upon the basis of Seoane's edition of Neuman and Baretti, and from the English dictionaries of Webster, Worcester and Walker; with the addition of more than eight thousand words, idioms and familiar phrases, the irregularities of all the verbs, and a grammatical synopsis of both languages. In two parts I. Spanish-English.-II. English-Spanish, by Mariano Velázquez de la Cadena.","D. Appleton and Company, 1885.",1885,hvd.hwsi2s,hvd.hwsi4d,stan1288,stan1288
30.703647533943386,German,German,A dictionary of the German and English languages; abridged from the author's larger work for the use of learners. In two parts: I. German and English.--II. English and German.,"Appleton, 1875.",1875,"A German-English and English German pocket-dictionary; denoting the meaning of all the words in general use, and likewise of the principal idiomatic phrases ... and containing also distinct tables of the irregular verbs and proper names in both languages ... By David Fosdick, jr. ...","B. Perkins & co., 1847.",1847,uc1.aa0003513652,hvd.hwsha5,stan1295,stan1295
30.703647533943386,German,German,"A German-English and English German pocket-dictionary; denoting the meaning of all the words in general use, and likewise of the principal idiomatic phrases ... and containing also distinct tables of the irregular verbs and proper names in both languages ... By David Fosdick, jr. ...","B. Perkins & co., 1847.",1847,A dictionary of the German and English languages; abridged from the author's larger work for the use of learners. In two parts: I. German and English.--II. English and German.,"Appleton, 1875.",1875,hvd.hwsha5,uc1.aa0003513652,stan1295,stan1295
30.722557659072493,German,German,Junior classic German dictionary : German-English and English-German / by J. E. Wessley.,"Follett Pub. Co., c1941.",1941,"A new and practical pocket dictionary, English-German and German-English, on a new system. The pronunciation phonetically indicated by means of German letters. With copious lists of abbreviations, baptismal and geographical names.","P. Neff, 1880.",1880,pst.000047009165,hvd.hn6nwu,stan1295,stan1295
30.722557659072493,German,German,"A new and practical pocket dictionary, English-German and German-English, on a new system. The pronunciation phonetically indicated by means of German letters. With copious lists of abbreviations, baptismal and geographical names.","P. Neff, 1880.",1880,Junior classic German dictionary : German-English and English-German / by J. E. Wessley.,"Follett Pub. Co., c1941.",1941,hvd.hn6nwu,pst.000047009165,stan1295,stan1295
30.73109729288689,German,German,"A dictionary of the English and German languages, to which is added a synopsis of English words differently pronounced by different orthoëpists, / by Chr. Fr. Grieb.",C. H. Hoffmann 1863.,1863,"Dictionary of the English and German languages, entirely remodelled and greatly enlarged by Hermann Lambeck.","P. Reclam jun., etc., etc., 1894.",1894,uiug.30112124478733,hvd.hn64ru,stan1295,stan1295
30.73109729288689,German,German,"Dictionary of the English and German languages, entirely remodelled and greatly enlarged by Hermann Lambeck.","P. Reclam jun., etc., etc., 1894.",1894,"A dictionary of the English and German languages, to which is added a synopsis of English words differently pronounced by different orthoëpists, / by Chr. Fr. Grieb.",C. H. Hoffmann 1863.,1863,hvd.hn64ru,uiug.30112124478733,stan1295,stan1295
30.756270551118515,Spanish,Spanish,Dictionary of the Spanish & English languages ... rev. & enl. by M. Seoane.,"Simpkin, 185-.",1850,"A pronouncing dictionary of the Spanish and English languages, composed from the Spanish dictionaries of the Spanish Academy, Terreros, and Salvá, upon the basis of Seoane's edition of Neuman and Baretti, and from the English dictionaries of Webster, Worcester and Walker; with the addition of more than eight thousand words, idioms and familiar phrases, the irregularities of all the verbs, and a grammatical synopsis of both languages. In two parts I. Spanish-English.-II. English-Spanish, by Mariano Velázquez de la Cadena.","D. Appleton and Company, 1885.",1885,uva.x001180088,hvd.hwsi4d,stan1288,stan1288
30.756270551118515,Spanish,Spanish,"A pronouncing dictionary of the Spanish and English languages, composed from the Spanish dictionaries of the Spanish Academy, Terreros, and Salvá, upon the basis of Seoane's edition of Neuman and Baretti, and from the English dictionaries of Webster, Worcester and Walker; with the addition of more than eight thousand words, idioms and familiar phrases, the irregularities of all the verbs, and a grammatical synopsis of both languages. In two parts I. Spanish-English.-II. English-Spanish, by Mariano Velázquez de la Cadena.","D. Appleton and Company, 1885.",1885,Dictionary of the Spanish & English languages ... rev. & enl. by M. Seoane.,"Simpkin, 185-.",1850,hvd.hwsi4d,uva.x001180088,stan1288,stan1288
30.760449866133566,Finnish,Finnish,Suomalais-englantilainen suursanakirja. Finnish-English general dictionary / V. S. Alanne.,"W. Söderström, 1979.",1979,Finnish-English dictionary.,W. Söderström [1962],1962,uc1.32106005049850,mdp.39015052819888,finn1318,finn1318
30.760449866133566,Finnish,Finnish,Finnish-English dictionary.,W. Söderström [1962],1962,Suomalais-englantilainen suursanakirja. Finnish-English general dictionary / V. S. Alanne.,"W. Söderström, 1979.",1979,mdp.39015052819888,uc1.32106005049850,finn1318,finn1318
30.796766865753025,French,French,"Harrap's compact dictionary : Anglais-Français, Français-Anglais","Harrap, 2007",2007,"The Oxford colour French dictionary plus : French-English, English-French = français-anglais, anglais-français.","Oxford University Press, 2004.",2004,uc1.32106018831229,mdp.39015061769298,stan1290,stan1290
30.796766865753025,French,French,"The Oxford colour French dictionary plus : French-English, English-French = français-anglais, anglais-français.","Oxford University Press, 2004.",2004,"Harrap's compact dictionary : Anglais-Français, Français-Anglais","Harrap, 2007",2007,mdp.39015061769298,uc1.32106018831229,stan1290,stan1290
30.82062025016434,Spanish,Spanish,"Appleton's new Cuyás English-Spanish and Spanish-English dictionary. Rev. and enl. by Lewis E. Brett (part 1) and Helen S. Eaton (part 2) with the assistance of Walter Beveraggi-Allende. Revision editor, 5th ed., Catherine B. Avery.",Prentice-Hall [1972],1972,"Cassell's Spanish dictionary : Spanish-English, English-Spanish / edited by Edgar Allison Peers ... [et al.].","Macmillan, 1977, c1959.",1977,txu.059173018217062,mdp.49015002909431,stan1288,stan1288
30.82062025016434,Spanish,Spanish,"Cassell's Spanish dictionary : Spanish-English, English-Spanish / edited by Edgar Allison Peers ... [et al.].","Macmillan, 1977, c1959.",1977,"Appleton's new Cuyás English-Spanish and Spanish-English dictionary. Rev. and enl. by Lewis E. Brett (part 1) and Helen S. Eaton (part 2) with the assistance of Walter Beveraggi-Allende. Revision editor, 5th ed., Catherine B. Avery.",Prentice-Hall [1972],1972,mdp.49015002909431,txu.059173018217062,stan1288,stan1288
30.821494591965454,Bengali,Gujarati,"The student's comprehensive Anglo-Bengali dictionary, compiled from the best modern lexicons, by Abala Kanta Sen.","H.C. Dey, 1892.",1892,"The condensed English-Gujarati dictionary. Rev. & enl. with pronunciations, roots, otherwords, meanings, phrases etc., etc. By Vithalrai G. Vyas [and] Shankerbhai G. Patel.","N. M. Tripathi, 1926.",1926,nyp.33433081851077,mdp.39015049833125,beng1280,guja1252
30.821494591965454,Gujarati,Bengali,"The condensed English-Gujarati dictionary. Rev. & enl. with pronunciations, roots, otherwords, meanings, phrases etc., etc. By Vithalrai G. Vyas [and] Shankerbhai G. Patel.","N. M. Tripathi, 1926.",1926,"The student's comprehensive Anglo-Bengali dictionary, compiled from the best modern lexicons, by Abala Kanta Sen.","H.C. Dey, 1892.",1892,mdp.39015049833125,nyp.33433081851077,guja1252,beng1280
30.84143052454215,German,German,"A new and complete dictionary of the English and German languages, containing all the English words and phrases in general use up to the present time, the designation of the pronunciation and accentuation after the most approved principles. Compiled from the best authorities.","Fest, [1839?]",1839,"Dictionary of the German and English languages : Compiled from the works of Hilpert, Flügel, Grieb, Heyse, and others / By G.J. Adler--","D. Appleton and Co., 1869.",1869,uc1.c021273027,coo1.ark:/13960/t9w09n882,stan1295,stan1295
30.84143052454215,German,German,"Dictionary of the German and English languages : Compiled from the works of Hilpert, Flügel, Grieb, Heyse, and others / By G.J. Adler--","D. Appleton and Co., 1869.",1869,"A new and complete dictionary of the English and German languages, containing all the English words and phrases in general use up to the present time, the designation of the pronunciation and accentuation after the most approved principles. Compiled from the best authorities.","Fest, [1839?]",1839,coo1.ark:/13960/t9w09n882,uc1.c021273027,stan1295,stan1295
30.859478953452403,German,German,A pocket-dictionary of the English and German languages.,"Langenscheidt, 1911.",1911,"Follett world-wide dictionaries: German. German-English, English-German (American English) Compiled by Paul H. Glucksman; edited by Herbert Rodeck and T.C. Appelt. With a traveler's conversation guide, containing hundreds of expressions and items of information useful to tourists and students alike.","Follett Pub. Co., 1963 [c1962]",1962,uiuo.ark:/13960/t09w5gt4x,inu.30000011396557,stan1295,stan1295
30.859478953452403,German,German,"Follett world-wide dictionaries: German. German-English, English-German (American English) Compiled by Paul H. Glucksman; edited by Herbert Rodeck and T.C. Appelt. With a traveler's conversation guide, containing hundreds of expressions and items of information useful to tourists and students alike.","Follett Pub. Co., 1963 [c1962]",1962,A pocket-dictionary of the English and German languages.,"Langenscheidt, 1911.",1911,inu.30000011396557,uiuo.ark:/13960/t09w5gt4x,stan1295,stan1295
30.86312627564088,Chinese,Chinese,"[Han Ying tzʻu tien] = The Pinyin Chinese-English dictionary / editor-in-chief, Wu Jingrong.","Commercial Press ; Pitman Advanced Pub. Program, c1979.",1979,"Xian dai Han Ying ci dian = A current Chinese-English dictionary / Beijing yu yan xue yuan bian ji yan jiu bu ""Xian dai Han Ying ci dian"" bian xie zu.,现代汉英词典 = A current Chinese-English dictionary / 北京语言学院编辑研究部《现代 汉英词典》编写组.","Jiangxi ren min chu ban she : Jiangxi sheng xin hua shu dian fa xing, 1979, 江西人民出版社 : 江西省新華書店发行, 1979",1979,mdp.49015002913300,mdp.39015021348621,mand1415,mand1415
30.86312627564088,Chinese,Chinese,"Xian dai Han Ying ci dian = A current Chinese-English dictionary / Beijing yu yan xue yuan bian ji yan jiu bu ""Xian dai Han Ying ci dian"" bian xie zu.,现代汉英词典 = A current Chinese-English dictionary / 北京语言学院编辑研究部《现代 汉英词典》编写组.","Jiangxi ren min chu ban she : Jiangxi sheng xin hua shu dian fa xing, 1979, 江西人民出版社 : 江西省新華書店发行, 1979",1979,"[Han Ying tzʻu tien] = The Pinyin Chinese-English dictionary / editor-in-chief, Wu Jingrong.","Commercial Press ; Pitman Advanced Pub. Program, c1979.",1979,mdp.39015021348621,mdp.49015002913300,mand1415,mand1415
30.892245397151388,German,German,Dictionary of the German and English languages; by William James.,"Macmillan, 1929.",1929,"Dictionary of German and English, English and German / by Max Bellows.","H. Holt, [1915?]",1915,uva.x002024381,uc1.b000852610,stan1295,stan1295
30.892245397151388,German,German,"Dictionary of German and English, English and German / by Max Bellows.","H. Holt, [1915?]",1915,Dictionary of the German and English languages; by William James.,"Macmillan, 1929.",1929,uc1.b000852610,uva.x002024381,stan1295,stan1295
30.899842252744943,Spanish,Spanish,Vox English and Spanish learner's dictionary.,"NTC Publishing, 1998.",1998,"Harrap's Spanish and English dictionary / [project manager and editor, Teresa Alvarez].","McGraw-Hill, c2005.",2005,mdp.39015046874445,inu.30000101917007,stan1288,stan1288
30.899842252744943,Spanish,Spanish,"Harrap's Spanish and English dictionary / [project manager and editor, Teresa Alvarez].","McGraw-Hill, c2005.",2005,Vox English and Spanish learner's dictionary.,"NTC Publishing, 1998.",1998,inu.30000101917007,mdp.39015046874445,stan1288,stan1288
30.90762414251993,Chinese,Chinese,"Commercial press English and Chinese pronouncing dictionary. Comprising 100,000 words and phrases, with translations, pronunciations, etymologies, definitions, illustrations, etc., etc., also a copious appendix.","Printed at the Commercial press, 1902.",1902,"A dictionary of the English and Chinese language, with the merchant and Mandarin pronunciation.","Kingsell & Co., 1899.",1899,uiug.30112067911955,uiug.30112067872447,mand1415,mand1415
30.90762414251993,Chinese,Chinese,"A dictionary of the English and Chinese language, with the merchant and Mandarin pronunciation.","Kingsell & Co., 1899.",1899,"Commercial press English and Chinese pronouncing dictionary. Comprising 100,000 words and phrases, with translations, pronunciations, etymologies, definitions, illustrations, etc., etc., also a copious appendix.","Printed at the Commercial press, 1902.",1902,uiug.30112067872447,uiug.30112067911955,mand1415,mand1415
30.915785596459195,Sindhi,Hindustani,"The Sindhi-English dictionary, by Anandram T. Shahaney.",School & College Bookstall [196?],1969,"The Student's practical dictionary containing Hindustani words with English meanings, in Persian character.","R.N. Lal, 1940.",1940,uc1.b3305282,uc1.$b735346,sind1272,hind1270
30.915785596459195,Hindustani,Sindhi,"The Student's practical dictionary containing Hindustani words with English meanings, in Persian character.","R.N. Lal, 1940.",1940,"The Sindhi-English dictionary, by Anandram T. Shahaney.",School & College Bookstall [196?],1969,uc1.$b735346,uc1.b3305282,hind1270,sind1272
30.924626498360368,German,German,"The new Schöffler-Weis German and English dictionary : English -German, German-English / by Herbert Schöffler ; completely revised, greatly expanded, and fully updated by Erich Weis and Erwin Weis, in collaboration with Heinrich Mattutat ; foreword by Kenneth J. Northcott.","Follett, 1974.",1974,"Follett world-wide dictionaries: German. German-English, English-German (American English) Compiled by Paul H. Glucksman; edited by Herbert Rodeck and T.C. Appelt. With a traveler's conversation guide, containing hundreds of expressions and items of information useful to tourists and students alike.","Follett Pub. Co., 1963 [c1962]",1962,uva.x000284322,inu.30000011396557,stan1295,stan1295
30.924626498360368,German,German,"Follett world-wide dictionaries: German. German-English, English-German (American English) Compiled by Paul H. Glucksman; edited by Herbert Rodeck and T.C. Appelt. With a traveler's conversation guide, containing hundreds of expressions and items of information useful to tourists and students alike.","Follett Pub. Co., 1963 [c1962]",1962,"The new Schöffler-Weis German and English dictionary : English -German, German-English / by Herbert Schöffler ; completely revised, greatly expanded, and fully updated by Erich Weis and Erwin Weis, in collaboration with Heinrich Mattutat ; foreword by Kenneth J. Northcott.","Follett, 1974.",1974,inu.30000011396557,uva.x000284322,stan1295,stan1295
30.932424950288663,Italian,Italian,"Dizionario inglese-italiano, italiano-inglese : adattamento e ristrutturazione dell'originale Advanced Learner's Dictionary of Current English della Oxford University Press / [direttore Malcolm Skey].","Società editrice internazionale, [1977]",1977,"Garzanti comprehensive Italian-English, English-Italian dictionary.","McGraw-Hill [1963, c1961]",1963,mdp.39015042010226,mdp.39015015203220,ital1282,ital1282
30.932424950288663,Italian,Italian,"Garzanti comprehensive Italian-English, English-Italian dictionary.","McGraw-Hill [1963, c1961]",1963,"Dizionario inglese-italiano, italiano-inglese : adattamento e ristrutturazione dell'originale Advanced Learner's Dictionary of Current English della Oxford University Press / [direttore Malcolm Skey].","Società editrice internazionale, [1977]",1977,mdp.39015015203220,mdp.39015042010226,ital1282,ital1282
30.943804202503664,Korean,Korean,"The New world comprehensive Korean-English dictionary / [pʻyŏnja Sisa Yŏngŏsa Pʻyŏnjipkuk ; pʻyŏnjip chugan Min Chae-sik].,The New world comprehensive Korean-English dictionary / [編者 時事英語社編輯局 ; 編輯 主幹閔在植].","Sisa Yŏngŏsa, 1979., 時事英語社, 1979.",1979,"Hanʼguk ŏnŏ munhwa sajŏn = New millennium dictionary of Korean language and culture : in English with colour illustrations / edited by Suh Cheong Soo.,한국 언어 문화 사전 = New millennium dictionary of Korean language and culture : in English with colour illustrations / edited by Suh Cheong Soo.","Hansebon, 2003.",2003,uc1.l0093711208,mdp.39015053856467,kore1280,kore1280
30.943804202503664,Korean,Korean,"Hanʼguk ŏnŏ munhwa sajŏn = New millennium dictionary of Korean language and culture : in English with colour illustrations / edited by Suh Cheong Soo.,한국 언어 문화 사전 = New millennium dictionary of Korean language and culture : in English with colour illustrations / edited by Suh Cheong Soo.","Hansebon, 2003.",2003,"The New world comprehensive Korean-English dictionary / [pʻyŏnja Sisa Yŏngŏsa Pʻyŏnjipkuk ; pʻyŏnjip chugan Min Chae-sik].,The New world comprehensive Korean-English dictionary / [編者 時事英語社編輯局 ; 編輯 主幹閔在植].","Sisa Yŏngŏsa, 1979., 時事英語社, 1979.",1979,mdp.39015053856467,uc1.l0093711208,kore1280,kore1280
30.950383562011357,Chinese,Chinese,"Shi jie Han Ying ci dian = The World Chinese-English Dictionary / Sheng Guren bian zuan; [Lin Handa jiao yue],世界漢英辭典 = The World Chinese-English Dictionary / 盛穀人編纂  ; [林漢達校閱]","Shi jie shu ju : Fa xing zhe Guang wen gong si, [1977?], 世界書局 : 發行者廣文公司, [1977?]",1977,Fenn's Chinese-English pocket-dictionary.,"Harvard university press, 1960.",1960,uva.x000909582,uc1.32106001625562,mand1415,mand1415
30.950383562011357,Chinese,Chinese,Fenn's Chinese-English pocket-dictionary.,"Harvard university press, 1960.",1960,"Shi jie Han Ying ci dian = The World Chinese-English Dictionary / Sheng Guren bian zuan; [Lin Handa jiao yue],世界漢英辭典 = The World Chinese-English Dictionary / 盛穀人編纂  ; [林漢達校閱]","Shi jie shu ju : Fa xing zhe Guang wen gong si, [1977?], 世界書局 : 發行者廣文公司, [1977?]",1977,uc1.32106001625562,uva.x000909582,mand1415,mand1415
30.96130733797889,Assamese,Hindi,"Anglo Assamese dictionary; the most up-to-date and authoritative dictionary comprising full range of words and phrases with their adequate and elaborate meanings in Assamese. [10th ed., thoroughly rev. and enl.]",Dutta Baruah [1965],1965,English-English-Hindi dictionary = Aṅgrejī-Aṅgrejī-Hindī kośa / Haradeva Bāharī.,"Jñānamaṇḍaḷa Limiṭeḍa, 1995.",1995,uc1.b3738517,mdp.39015037591784,assa1263,hind1269
30.96130733797889,Hindi,Assamese,English-English-Hindi dictionary = Aṅgrejī-Aṅgrejī-Hindī kośa / Haradeva Bāharī.,"Jñānamaṇḍaḷa Limiṭeḍa, 1995.",1995,"Anglo Assamese dictionary; the most up-to-date and authoritative dictionary comprising full range of words and phrases with their adequate and elaborate meanings in Assamese. [10th ed., thoroughly rev. and enl.]",Dutta Baruah [1965],1965,mdp.39015037591784,uc1.b3738517,hind1269,assa1263
30.966250264683115,German,German,Junior classic German dictionary : German-English and English-German / by J. E. Wessley.,"Follett Pub. Co., c1941.",1941,Thieme-Preusser : a new and complete critical dictionary of the English and German languages.,"B. Westermann, 1886-",1899,pst.000047009165,nyp.33433081964763,stan1295,stan1295
30.966250264683115,German,German,Thieme-Preusser : a new and complete critical dictionary of the English and German languages.,"B. Westermann, 1886-",1899,Junior classic German dictionary : German-English and English-German / by J. E. Wessley.,"Follett Pub. Co., c1941.",1941,nyp.33433081964763,pst.000047009165,stan1295,stan1295
30.976450378657656,Hindi,Oriya,English-English-Hindi dictionary = Aṅgrejī-Aṅgrejī-Hindī kośa / Haradeva Bāharī.,"Jñānamaṇḍaḷa Limiṭeḍa, 1995.",1995,"Students' popular dictionary; English-English-Oriya containing about 30,000 word-meanings. Compiled by Damodar Misra. Rev. by an experienced professor.",Cuttack Students' Store. [1964],1964,mdp.39015037591784,mdp.39015022928488,hind1269,oriy1255
30.976450378657656,Oriya,Hindi,"Students' popular dictionary; English-English-Oriya containing about 30,000 word-meanings. Compiled by Damodar Misra. Rev. by an experienced professor.",Cuttack Students' Store. [1964],1964,English-English-Hindi dictionary = Aṅgrejī-Aṅgrejī-Hindī kośa / Haradeva Bāharī.,"Jñānamaṇḍaḷa Limiṭeḍa, 1995.",1995,mdp.39015022928488,mdp.39015037591784,oriy1255,hind1269
30.977524556056565,Japanese,Hungarian,The Oxford-Duden pictorial Japanese & English dictionary,"Oxford University Press, 1989",1989,"The Oxford-Duden pictorial Hungarian-English dictionary / [Hungarian text edited by László Ányos, with the assistance of the staff members at Akadémiai Kiadó, Budapest ; English text edited by John Pheby ... [et al.] ; illustrations by Jochen Schmidt].","Clarendon Press ; Oxford University Press, 1994.",1994,uc1.31822003925393,mdp.39015032295472,nucl1643,hung1274
30.977524556056565,Hungarian,Japanese,"The Oxford-Duden pictorial Hungarian-English dictionary / [Hungarian text edited by László Ányos, with the assistance of the staff members at Akadémiai Kiadó, Budapest ; English text edited by John Pheby ... [et al.] ; illustrations by Jochen Schmidt].","Clarendon Press ; Oxford University Press, 1994.",1994,The Oxford-Duden pictorial Japanese & English dictionary,"Oxford University Press, 1989",1989,mdp.39015032295472,uc1.31822003925393,hung1274,nucl1643
30.98129761238071,German,German,"A dictionary of the English and German languages, to which is added a synopsis of English words differently pronounced by different orthoëpists, / by Chr. Fr. Grieb.",C. H. Hoffmann 1863.,1863,A dictionary of the German and English languages; abridged from the author's larger work for the use of learners. In two parts: I. German and English.--II. English and German.,"Appleton, 1875.",1875,uiug.30112124478733,uc1.aa0003513652,stan1295,stan1295
30.98129761238071,German,German,A dictionary of the German and English languages; abridged from the author's larger work for the use of learners. In two parts: I. German and English.--II. English and German.,"Appleton, 1875.",1875,"A dictionary of the English and German languages, to which is added a synopsis of English words differently pronounced by different orthoëpists, / by Chr. Fr. Grieb.",C. H. Hoffmann 1863.,1863,uc1.aa0003513652,uiug.30112124478733,stan1295,stan1295
